quantity,product_id,fs_receipt_id
2.0,1299,154
1.0,373,154
0.502,1300,155
0.525,1302,155
1.0,1304,155
3.0,1305,155
1.0,1306,155
2.0,1307,155
1.0,1309,155
2.0,1310,155
1.0,1311,155
2.0,1312,155
1.0,1313,155
4.25,1314,155
1.0,1315,155
1.128,1316,155
1.0,1317,155
1.0,1318,155
1.0,1319,155
1.288,1320,155
1.0,1321,155
2.0,1322,155
4.0,1323,155
1.0,1324,155
3.0,1325,155
2.0,1326,155
3.0,1327,155
2.0,1328,155
2.0,1329,155
1.0,1330,155
2.0,1331,155
1.0,1332,155
1.0,1333,155
1.0,1334,155
1.0,1335,155
1.0,1336,155
2.0,1337,155
1.0,1338,155
2.0,1339,155
1.0,1340,155
0.648,1342,155
1.0,1344,156
1.0,1345,157
1.0,1346,157
1.0,1347,157
1.0,1348,157
1.0,1349,158
1.0,1350,158
1.0,1351,158
1.0,1352,158
1.0,1353,158
1.0,1354,158
1.0,1355,159
1.0,1356,159
1.0,1357,159
1.0,1358,159
1.0,1359,160
1.0,1360,160
1.0,1361,160
1.0,1362,161
1.0,1363,161
1.0,1364,162
2.0,1365,162
1.0,1366,162
1.0,1367,163
1.0,1368,163
1.0,1369,163
1.0,1370,163
1.0,1371,163
1.0,1372,163
1.0,1373,163
7.0,1374,163
4.0,1375,163
2.0,1376,163
1.0,1377,163
2.0,1378,163
2.0,1379,163
1.0,1380,163
5.0,1381,163
10.0,1382,163
3.0,1383,163
1.0,1384,163
4.0,1385,163
1.076,1386,163
4.0,1387,163
2.0,1388,163
2.0,1389,163
2.0,1390,163
2.0,1391,163
2.0,1392,163
1.0,847,164
1.0,1393,164
1.0,1355,164
1.0,844,164
1.0,1394,164
1.0,657,165
1.0,658,165
1.0,625,165
1.0,1395,165
1.0,1396,165
1.0,653,165
1.0,1397,166
1.0,1397,167
0.282,1398,168
8.0,795,168
2.0,794,168
1.148,1399,169
1.38,1400,169
1.0,1401,169
2.0,783,169
1.0,594,169
1.0,1402,169
0.107,1403,169
2.0,1404,169
0.77,1405,169
1.0,1406,169
1.0,1407,169
1.0,1408,169
1.0,1409,169
1.0,1410,169
1.0,363,169
2.0,639,169
8.0,1052,169
2.0,373,169
2.0,942,169
3.0,1411,170
6.0,1412,170
2.0,1413,171
2.0,1414,171
1.0,1415,171
0.89,1416,172
0.246,1417,172
1.0,1418,173
1.0,1419,173
1.0,1420,173
1.0,1421,174
1.0,1422,174
1.0,1423,174
2.0,931,175
0.938,1425,175
0.994,1427,175
2.0,1429,175
1.0,1430,175
1.0,1431,175
1.0,1432,175
1.0,1433,175
1.0,1434,175
1.0,1435,175
2.0,633,175
2.0,1436,175
1.0,634,175
1.0,785,175
2.0,1437,175
2.0,1438,175
1.0,1439,175
0.32,1440,175
1.0,638,175
0.978,1441,175
1.0,648,175
1.0,628,175
1.0,646,175
2.0,1442,175
1.0,1443,176
8.0,904,177
17.0,1444,177
1.0,1445,178
1.0,1446,179
1.0,1447,179
2.0,1448,179
8.0,1449,179
2.0,1450,179
1.0,1451,179
3.0,1452,179
1.0,1453,179
7.0,1454,179
1.0,1455,179
1.512,1456,180
0.776,1457,180
5.0,795,180
1.0,1458,181
1.0,1459,181
1.0,1460,181
51.31,1461,182
5.0,1462,182
1.0,1463,183
1.0,1464,183
1.0,1465,183
1.0,1466,183
1.0,1467,183
2.0,1468,183
2.4,1469,184
2.0,1470,185
1.0,1470,186
2.0,1471,187
1.0,1472,187
1.0,1473,187
1.0,1355,187
1.0,1474,187
1.0,1475,187
1.0,1476,187
2.0,1477,188
1.0,1478,189
3.0,775,189
1.0,1479,189
1.0,1480,189
0.94,1481,189
1.0,1482,189
1.0,1483,189
1.0,1484,189
1.0,1485,189
1.0,1486,189
1.0,1487,189
1.0,1488,189
1.0,1489,190
1.0,1490,190
2.0,1491,190
2.0,1492,191
1.0,1493,192
1.0,1494,192
1.0,1495,192
1.0,1496,192
1.0,1497,192
1.0,1498,192
1.0,1499,192
1.0,1500,192
1.0,1501,192
1.0,1502,192
1.0,1503,192
1.0,1504,193
1.0,1505,193
1.0,1506,193
2.0,1507,194
2.0,1508,194
2.0,1509,194
1.0,1510,194
1.0,1511,194
1.0,1512,194
1.0,1513,194
1.0,1514,194
1.0,1515,194
1.0,1516,194
1.0,1517,194
2.0,1518,194
1.0,1519,194
1.0,1520,194
1.0,1521,194
1.0,1522,195
1.0,1523,195
2.0,1524,196
1.0,1525,196
1.0,1526,197
4.0,798,197
4.0,799,197
2.0,1527,197
1.0,800,197
2.0,1528,198
1.0,1529,198
2.0,1530,198
2.0,1531,198
2.0,1532,198
2.0,1483,199
0.29,1533,199
0.27,1534,199
1.03,1535,199
1.0,800,199
1.0,1536,200
2.0,1537,200
2.0,1538,200
1.0,1539,200
5.0,795,201
1.0,1540,201
2.0,1541,201
2.0,1542,201
1.325,1543,201
1.0,1544,202
2.0,1545,202
1.0,1546,202
1.0,1547,202
1.0,1548,202
12.0,904,203
1.0,1549,204
3.0,915,205
1.0,1550,206
3.0,1551,206
1.0,1552,206
1.0,1553,206
1.0,1555,207
1.0,1556,207
8.0,1557,207
2.0,1558,207
1.0,1559,207
3.0,1560,207
3.0,1561,207
5.0,1562,207
7.0,1563,207
5.0,1564,207
1.0,1565,207
2.0,1566,207
4.0,1567,207
4.0,1568,207
1.0,1569,207
2.0,1570,207
2.0,1571,207
1.0,1572,208
2.0,1573,208
1.0,1574,208
7.095,1575,208
3.0,1576,208
3.0,1576,208
4.0,1577,208
1.0,1578,208
1.0,1579,208
1.0,1580,208
1.0,1581,208
1.0,1582,208
2.0,1583,208
1.0,1584,208
4.0,1585,208
1.0,1586,208
1.0,1587,208
1.0,1588,208
1.0,1589,208
1.0,1590,208
4.0,1591,208
1.0,1592,208
1.0,1593,208
8.0,1594,208
1.0,1595,208
1.0,1597,209
2.0,1598,209
2.0,1599,209
1.0,1600,209
1.0,1601,209
1.0,1602,209
1.0,1603,209
1.0,1604,210
4.0,1605,211
7.0,1606,211
60.0,1607,211
3.0,1608,211
1.0,1609,211
9.0,1610,211
1.0,1611,211
1.0,1612,211
20.0,1613,211
1.0,1614,211
1.0,1615,211
1.0,1616,211
1.0,1617,212
1.0,1618,213
1.0,1619,213
1.0,1620,213
1.0,1621,213
1.0,1622,213
2.0,1623,213
2.0,1624,213
1.0,1625,213
1.0,1626,213
3.0,1627,213
1.0,1628,213
1.0,1629,213
2.0,1630,214
1.0,1471,214
1.0,1631,214
10.0,1632,215
1.0,1633,216
1.0,1634,216
1.0,1635,217
1.0,1636,217
2.0,1637,217
1.0,1638,217
2.0,1639,217
2.0,1640,217
44.98,1641,218
1.0,1642,219
5.0,1643,219
1.0,1644,220
1.0,1645,220
4.0,1646,220
1.0,1647,220
1.0,723,220
5.0,1648,220
1.0,1649,220
1.0,1650,220
1.0,1651,220
1.0,1652,220
2.0,1064,220
1.0,1653,220
1.0,1654,220
2.0,640,220
2.0,635,220
1.0,1655,220
1.0,1656,220
1.0,789,220
1.0,1657,220
2.0,373,220
1.0,1299,220
1.0,1658,221
1.0,1659,221
1.0,1660,221
1.0,1661,221
3.0,1662,221
1.0,1663,221
1.0,1664,221
2.0,1665,221
2.0,1666,222
6.0,1668,222
1.0,1670,223
1.0,1671,223
4.0,1672,223
2.0,1673,224
3.0,1674,224
2.0,1675,224
1.0,1676,224
1.0,1677,224
1.0,1678,224
2.0,1679,224
1.0,1680,225
1.0,1681,225
1.0,1682,225
1.0,1683,225
3.0,1684,225
1.0,1685,225
3.0,1686,225
2.0,1687,225
2.0,1688,225
3.0,1689,225
2.0,1690,225
2.0,1691,225
2.0,1692,225
1.0,1393,226
1.0,1694,226
1.0,1695,226
1.0,1354,226
1.0,1355,226
5.0,1610,227
6.0,1696,227
20.0,1697,227
40.0,1607,227
6.0,1698,227
2.0,1699,227
5.0,1700,227
1.0,1701,227
1.0,1605,227
1.0,1612,227
2.0,1615,227
1.0,1702,227
2.0,1703,227
4.0,1704,227
1.0,1705,227
3.0,1706,227
4.0,1614,227
20.0,1613,227
1.0,1707,227
2.0,1708,227
1.0,1709,227
2.0,1710,227
1.0,1711,227
2.0,1712,227
1.0,1713,228
1.0,1714,228
1.0,1715,228
1.0,1716,228
1.0,1717,228
44.65,1718,229
1.0,1719,230
1.0,1720,230
1.0,1721,231
1.0,1722,231
8.0,1723,231
1.0,1724,231
1.0,1725,231
1.0,1726,231
1.0,1663,231
1.0,1727,231
1.0,1728,231
2.0,1664,231
1.0,1729,231
1.0,1730,231
1.0,1731,231
1.0,1465,232
1.0,1466,232
1.0,1732,232
1.0,1464,232
1.0,1735,234
1.0,1737,234
1.0,1738,234
1.0,1739,234
1.0,598,234
2.0,640,234
2.0,1740,234
1.0,1741,234
4.0,1742,234
3.0,1743,234
0.218,1744,234
2.0,1745,234
1.0,646,234
1.016,1746,234
1.0,1749,236
1.0,847,236
1.0,1355,236
1.0,1750,236
1.0,846,236
2.0,845,236
1.0,1751,236
1.0,1022,236
1.0,1020,236
1.0,1752,236
1.0,1753,236
1.0,1351,236
1.0,844,236
1.0,1754,236
1.0,1755,236
1.0,1756,236
1.0,1757,236
1.0,1758,236
1.0,1759,237
2.0,1760,237
2.0,1761,237
4.0,1762,237
1.0,1763,237
1.0,1764,237
1.0,1765,237
2.0,1766,237
1.0,1767,237
1.0,1768,237
2.0,1769,237
1.0,1770,237
1.0,1771,237
1.0,1772,237
1.0,1773,237
1.0,1774,237
1.0,1775,237
1.0,1776,237
0.9,1777,237
0.716,1778,237
1.0,1779,237
1.0,1780,237
1.0,1781,237
6.4,1782,237
1.0,1783,237
10.0,1784,237
1.0,1785,237
1.0,1787,238
1.0,1788,238
0.144,1789,238
1.0,1790,238
1.0,1791,239
3.0,1792,239
1.0,1793,239
1.0,1794,240
1.0,1795,240
1.0,1796,240
2.0,1797,241
2.0,1798,241
3.0,1799,241
1.0,1800,241
1.0,1801,241
1.0,1802,241
1.0,1803,242
6.0,372,243
10.0,1806,243
2.0,1807,243
1.0,1809,243
0.956,1811,243
1.0,1812,243
1.0,1813,243
0.306,1814,243
1.0,1815,243
1.0,600,243
2.0,1816,243
1.0,1817,243
3.0,1436,243
2.0,1818,243
1.0,1819,243
1.0,1820,243
1.0,1821,243
1.0,1742,243
2.0,1433,243
1.0,1822,243
0.626,1823,243
2.0,935,243
3.0,1824,243
3.0,373,243
1.0,1825,244
1.0,1826,244
1.0,1827,245
1.0,1828,245
2.0,1829,246
4.0,1830,246
3.0,1831,246
1.01,1832,246
6.0,1833,246
1.0,1834,246
1.0,1835,246
1.0,1836,246
1.0,1837,246
1.0,1838,246
2.0,1839,247
1.0,1840,247
1.0,1841,248
1.0,1842,248
1.0,1843,248
3.0,1844,248
1.0,1636,249
1.0,1637,249
1.0,1845,249
1.0,1846,249
7.0,1672,250
3.0,1670,250
1.0,1847,251
1.0,1849,251
43.67,1851,252
1.0,1852,253
1.0,1853,253
1.0,1854,253
1.0,1855,253
0.352,1856,253
4.094,1857,253
1.0,1858,253
2.0,1859,254
4.0,1860,254
1.0,600,255
0.662,1861,255
1.0,1654,255
1.0,1862,255
1.0,1863,255
1.0,1864,255
1.0,1865,255
0.698,1866,255
0.631,1867,255
1.218,1868,255
1.0,1869,255
1.0,639,255
1.0,1870,255
1.0,1871,255
1.0,648,255
1.274,1872,255
1.0,1873,255
1.082,1874,255
1.0,1875,255
6.0,373,255
1.0,1876,255
1.0,687,256
1.0,688,256
1.0,689,256
1.0,690,256
1.0,691,256
3.0,692,256
1.0,693,256
1.0,1877,259
2.0,1878,259
3.0,575,259
1.0,1879,259
0.476,1880,259
1.0,1881,259
1.0,1882,259
1.0,765,259
6.0,1883,259
18.0,1884,259
6.0,1885,259
6.0,1886,259
1.0,504,259
6.0,1887,259
6.0,1888,259
1.0,1889,259
1.0,1890,259
1.0,1891,259
1.0,1892,259
1.0,1893,259
1.0,1894,259
1.612,1895,259
1.0,1896,259
1.0,1897,259
2.0,1898,259
1.0,1899,259
1.0,1900,259
1.0,1901,259
1.0,1902,259
1.0,1903,259
20.0,1904,259
2.0,1905,259
2.0,1167,259
2.0,391,259
1.0,1906,259
1.0,1907,259
1.0,1908,261
1.0,1909,261
2.0,1637,261
1.0,1635,261
2.0,1639,261
1.0,1910,263
1.0,1911,264
1.0,1912,264
1.0,1913,264
1.0,1914,264
1.0,1915,264
2.0,1916,265
3.0,1917,265
2.0,1918,265
1.0,1845,265
1.0,1919,265
1.0,1920,266
1.0,1921,266
1.0,1922,267
1.0,1908,267
1.0,1923,267
2.0,1924,268
1.0,1925,269
1.0,1926,270
1.0,1927,270
1.0,1928,270
24.42,1929,271
1.0,1930,272
1.0,1931,272
1.0,1932,272
2.0,1933,272
1.0,1934,272
1.0,1935,272
2.0,1636,273
1.0,1635,273
2.0,1922,273
1.0,1936,273
1.0,1937,273
3.0,1938,273
1.0,1939,273
1.0,1845,273
1.0,1940,273
1.0,1941,274
1.0,1943,274
2.0,1944,275
1.0,1945,275
2.0,1946,275
1.0,1947,275
1.0,1948,276
1.0,1949,276
1.0,1950,276
0.709,1951,276
2.0,1952,276
1.0,1953,276
1.0,1654,276
1.0,373,276
1.0,363,276
1.0,1954,276
1.0,1955,276
2.0,600,276
1.0,1956,276
1.0,634,276
2.0,1957,276
1.0,1958,276
0.672,1959,276
1.0,602,276
10.0,1052,276
1.0,1960,277
5.0,1961,277
1.0,1962,277
1.0,1963,278
1.0,1964,278
1.0,1965,278
1.0,1966,278
1.0,1967,278
1.0,1968,278
1.0,1969,278
3.0,1970,278
3.0,1970,278
2.0,1971,278
1.0,1972,278
1.0,848,279
4.0,849,279
1.0,1973,279
1.0,1974,279
4.0,1975,279
1.0,851,279
1.0,1976,279
2.0,1977,279
1.0,1978,279
1.0,850,279
13.32,1979,281
1.0,1980,282
1.0,1981,282
1.0,1945,283
1.0,1982,283
6.0,1983,284
1.0,1984,284
1.0,1985,284
1.0,1986,285
1.0,1987,286
4.0,1988,287
2.0,1990,288
1.0,1991,289
1.0,1993,290
1.0,1994,290
1.0,1995,290
1.0,1996,290
1.0,1997,290
1.0,1998,290
2.0,910,290
1.0,1999,291
1.0,2001,291
2.0,582,291
1.0,2003,291
1.0,2004,291
1.0,2005,291
1.0,504,291
2.0,2006,291
1.0,2007,291
1.0,2008,291
1.0,2009,291
3.0,506,291
0.848,2010,291
0.747,2011,291
1.666,2012,291
0.878,2013,291
1.0,2014,291
1.0,2015,291
1.0,2016,291
2.0,2017,292
1.0,2018,292
2.0,2017,293
1.0,2018,293
0.99,2019,294
0.556,2020,294
3.0,2021,295
1.0,2022,295
1.0,2023,295
1.0,2024,295
1.0,2025,295
1.0,2026,295
2.0,2027,295
1.0,2028,295
1.0,2029,296
1.0,2030,296
1.0,2031,296
1.0,2032,296
3.0,2033,296
1.0,2034,296
1.0,2035,296
1.0,2036,297
1.0,2037,298
1.0,844,299
1.0,1720,299
1.0,2038,299
1.0,1472,299
1.0,2039,299
1.0,2040,299
1.0,2041,299
1.0,2042,299
1.0,2043,299
1.0,2045,300
1.0,2046,301
1.0,2047,301
1.0,2048,301
1.0,2049,303
0.455,2050,303
1.0,2051,303
1.0,2052,303
2.0,1545,303
1.0,2053,303
1.0,2054,303
1.0,2055,303
1.0,2056,303
1.0,2057,303
2.0,2058,304
37.43,2059,305
1.0,2060,306
1.0,2061,306
1.0,2062,306
1.0,2063,306
1.0,2064,307
1.0,2065,307
1.0,2066,308
1.0,2067,308
1.0,2068,309
1.0,2069,309
1.0,2070,309
1.0,2071,309
1.0,2072,309
1.0,2073,309
8.0,2074,309
1.05,2075,310
1.0,2076,310
1.0,2077,310
1.0,2078,310
1.0,2079,310
1.312,2080,310
1.118,2081,310
1.0,2082,310
0.352,2083,310
2.0,2084,310
0.938,2085,310
0.466,2086,310
0.71,2087,310
1.0,2088,310
2.0,2089,310
1.0,2090,310
1.0,2091,310
2.0,2092,310
2.0,2093,310
3.0,2094,310
2.0,2095,310
2.0,2096,310
1.0,2097,310
2.0,2098,310
4.0,2099,310
1.0,2100,310
1.0,2101,310
2.0,2102,310
2.0,2103,310
1.0,2104,310
2.0,2105,310
2.0,2106,310
2.0,2107,310
4.0,2108,310
2.0,2109,310
8.0,2111,311
1.0,2113,311
2.0,2115,311
0.926,2117,311
1.309,2119,311
1.0,2121,311
1.0,2123,311
1.0,2124,311
2.0,2126,311
1.502,2128,311
2.0,2130,311
1.0,2132,311
1.0,2134,311
1.0,2135,311
1.0,2137,311
1.0,2138,311
1.0,2140,311
1.0,2142,311
1.0,2143,311
1.0,2145,311
1.0,2147,311
2.0,2148,311
0.528,2150,311
1.0,2151,311
1.0,2153,311
1.0,2155,311
0.346,2157,311
1.0,2159,311
1.0,2160,311
2.0,2161,311
2.0,2163,311
1.54,2165,312
1.0,2167,312
1.0,2169,312
2.0,2171,312
1.0,2173,312
1.0,2175,312
1.0,2176,312
3.0,2177,312
1.0,2178,312
0.824,2179,312
3.0,2180,312
1.0,2181,312
1.0,2182,312
1.0,2183,312
2.0,2184,312
1.0,2185,312
1.0,2186,312
2.0,2187,312
2.0,2188,312
4.0,2189,312
4.0,2190,312
1.0,2191,312
2.0,2192,312
1.0,2193,312
1.0,2194,312
1.0,2195,312
1.0,2196,312
2.0,2197,312
1.0,2198,312
2.0,2199,312
1.0,2200,312
1.0,2201,312
1.0,2202,312
1.0,2203,312
1.0,2204,312
1.0,2205,312
1.0,2206,312
1.0,2207,312
2.0,2208,312
1.0,2209,312
1.0,2210,312
4.0,2211,312
0.706,2212,312
0.904,2213,312
2.0,2214,313
0.956,2215,313
1.02,2216,313
1.0,2217,313
2.0,2218,313
1.304,2219,313
1.0,2221,313
1.0,2222,313
1.098,2223,313
1.0,2224,313
0.702,2225,313
1.0,2226,313
1.0,2227,313
1.0,2228,313
1.0,2229,313
1.0,2230,313
1.0,2231,313
2.014,2232,313
1.0,2233,313
2.0,2234,313
1.0,2235,313
2.0,2236,313
4.0,2237,313
1.0,2238,313
1.0,2239,313
0.246,2240,313
0.866,2241,313
2.0,2243,313
1.0,2244,313
2.0,2245,313
1.0,2246,313
1.0,2247,313
2.0,2248,313
1.0,2249,313
1.0,2251,313
1.0,2252,313
1.0,2253,313
0.244,2254,314
10.0,2255,315
2.0,2256,315
1.0,2257,316
2.0,2258,317
4.0,2259,318
2.0,2260,319
1.0,2261,319
1.0,2262,320
1.0,2263,320
1.0,2264,320
1.0,2265,320
1.0,2266,321
1.0,2267,321
1.0,2268,321
1.0,2269,321
1.0,2270,322
1.0,2271,322
1.0,2272,322
1.0,2273,322
2.632,2274,322
1.0,2275,322
1.0,2276,322
1.0,2277,322
2.0,157,323
2.0,2278,323
1.0,2279,324
1.0,2280,324
1.066,2281,325
1.0,2282,325
1.0,2272,325
2.0,2283,325
1.0,2284,325
1.0,2285,325
1.0,2286,325
1.0,2277,325
2.0,2288,326
0.68,2289,326
2.0,2290,326
1.0,2291,326
2.0,2272,326
2.0,2292,326
1.0,2293,326
2.0,2294,326
2.0,2295,326
2.0,2277,326
6.0,2296,327
12.0,2298,327
2.0,2299,327
6.0,2300,327
1.0,2301,328
1.0,2302,329
1.98,2304,329
2.0,2306,329
1.0,2308,329
1.0,2310,329
1.0,2312,329
2.0,2314,329
1.0,2315,329
1.0,2316,329
1.0,2317,329
1.0,2319,329
4.0,2320,329
1.0,2321,329
1.0,2323,329
1.0,2325,329
2.0,2326,329
2.0,2328,329
1.0,2329,329
2.0,2330,329
2.0,2332,329
2.0,2334,329
2.0,2335,329
2.0,2336,329
0.944,2337,329
1.0,2339,329
1.0,2340,329
1.0,2342,329
1.0,2343,329
1.0,2344,329
2.0,2345,329
1.0,2346,329
1.0,2348,329
1.0,2350,329
1.0,2352,329
0.726,2353,329
1.0,2355,329
1.0,2356,330
4.0,2357,331
1.0,2358,331
1.0,2359,331
2.0,2360,332
2.0,2361,332
1.0,2362,333
1.0,2363,333
3.0,2364,333
1.0,2365,333
1.0,2366,333
2.0,2367,333
1.0,2368,333
1.0,2369,333
1.0,2370,333
1.0,2371,333
4.0,2372,333
1.0,2373,333
1.0,2375,333
2.0,2376,333
1.0,2377,333
1.0,2378,333
1.0,2379,334
3.0,1018,334
5.0,370,334
1.0,2381,334
0.314,2382,334
1.0,1072,334
1.0,638,334
1.0,358,334
1.0,600,334
2.0,1066,334
1.0,1650,334
0.74,2383,334
0.677,2384,334
1.0,2385,334
0.244,2386,334
0.982,2387,334
1.0,1290,334
3.0,2388,334
2.0,602,334
1.0,2389,334
1.0,2390,334
1.0,879,334
1.0,2391,334
1.0,2392,334
2.0,935,334
1.0,878,334
1.0,1299,334
1.0,2393,334
1.0,373,334
5.0,610,334
1.0,2394,335
1.0,2395,335
1.0,2396,336
0.968,2397,337
1.0,2398,338
2.0,2399,338
3.0,2400,338
1.0,2401,338
1.0,2402,339
1.0,2403,339
1.0,2403,340
1.0,2404,340
0.566,2405,340
1.0,2406,341
1.0,2407,341
1.0,2408,342
1.0,2409,343
1.0,2410,344
1.0,2411,344
2.0,2412,344
1.0,2413,344
2.0,2414,344
1.11,2415,344
1.0,2417,344
1.416,2418,344
1.0,2419,344
2.0,2420,344
1.0,2421,344
3.0,2423,344
1.0,2424,344
2.0,2425,344
1.0,2426,344
1.0,2427,344
1.0,2429,344
2.0,2431,344
2.0,2432,344
4.0,2433,344
1.0,2434,344
1.0,2435,344
0.218,2436,344
1.0,2437,344
0.732,2438,344
0.236,2439,344
1.0,2440,344
1.0,2371,344
1.0,2441,344
1.0,2442,344
10.0,2255,345
1.0,2443,345
2.0,2444,345
2.0,2445,346
0.962,2447,346
6.0,2449,346
10.0,2450,346
1.0,2451,346
1.0,2115,346
2.0,2452,346
2.0,2453,346
1.0,2147,346
2.0,2454,346
7.0,2455,346
1.0,2456,346
0.628,2457,346
1.0,2458,346
1.102,2459,346
1.0,2460,346
3.0,2461,346
0.28,2462,346
1.0,2138,346
1.0,2463,346
1.71,2464,346
0.762,2465,346
1.0,2466,346
1.0,2467,346
1.0,2468,346
1.0,2469,346
1.0,2470,346
1.0,1030,347
1.0,1031,347
1.0,2471,347
1.0,2472,348
2.0,2494,350
1.0,2495,350
1.0,2496,350
2.0,2497,351
1.0,2498,351
1.0,2499,351
1.0,2500,351
1.0,2501,351
1.0,2502,351
2.0,372,352
1.0,2504,352
1.0,2390,352
1.0,600,352
2.0,640,352
1.0,2505,352
1.08,2506,352
1.0,635,352
1.0,638,352
1.0,2507,352
0.882,2508,352
4.0,2509,352
0.93,2510,352
1.256,2511,352
2.0,1018,352
2.0,945,352
10.0,370,352
1.0,2487,352
1.0,373,352
1.0,2512,353
1.0,2513,353
1.0,2514,353
1.0,2515,354
1.0,2516,354
2.0,2517,354
1.0,2518,354
1.0,2519,354
1.0,2520,354
1.0,2521,354
1.0,1430,355
1.0,373,355
3.0,942,355
1.0,2393,355
1.0,2522,355
4.0,2523,355
1.0,2524,355
1.0,600,355
1.0,2525,355
1.0,1290,355
1.0,602,355
1.724,2526,355
1.0,365,355
0.304,2527,355
2.0,2487,355
1.112,2528,355
1.0,2529,355
1.0,2530,355
1.0,701,355
1.0,647,355
1.0,1010,355
8.0,2531,355
1.0,1409,355
1.0,908,356
12.0,2532,356
1.0,2533,356
1.0,2534,356
1.0,651,357
3.0,2535,357
1.0,2536,357
1.0,1255,357
2.0,2537,358
1.0,783,358
2.0,2509,358
2.0,1401,358
0.376,2538,358
1.0,2539,358
1.0,874,358
1.0,2540,358
2.0,2541,358
1.0,2542,358
2.0,648,358
1.0,2543,358
1.0,2544,358
1.0,373,358
1.0,2545,358
2.0,2546,358
0.9,2547,359
0.662,2548,359
0.244,2549,359
1.0,2550,360
1.0,2551,360
1.0,2552,360
2.0,2553,360
1.0,2554,361
1.0,2555,361
1.0,2556,362
0.675,2558,362
2.0,2559,362
4.0,601,362
6.0,2560,362
2.0,1066,362
2.0,2483,362
1.0,363,362
2.0,2564,362
0.324,2565,362
1.078,2567,362
1.396,2568,362
1.0,2391,362
1.0,879,362
1.0,1954,362
2.0,602,362
1.0,640,362
1.0,2573,362
1.0,731,362
1.0,2574,362
